Column1,text,book,line,string,foot1,foot2,foot3,foot4,foot5,foot6,me
16157,odyssey,2,32,ἦέ τι δήμιον ἄλλο πιφαύσκεται ἠδ ἀγορεύει,D,D,D,D,D,A,0.089628246
14671,iliad,23,691,ἑστήκειν αὐτοῦ γὰρ ὑπήριπε φαίδιμα γυῖα,S,S,D,D,D,A,0.089615421
11138,iliad,17,588,μαλθακὸς αἰχμητής νῦν δ οἴχεται οἶος ἀείρας,D,S,S,D,D,A,0.089611154
12971,iliad,21,117,τύψε κατὰ κληῗδα παρ αὐχένα πᾶν δέ οἱ εἴσω,D,S,D,D,D,A,0.089594091
13485,iliad,22,20,ἦ σ ἂν τισαίμην εἴ μοι δύναμίς γε παρείη,S,S,S,D,D,A,0.089594006
19992,odyssey,9,332,ὅς τις τολμήσειεν ἐμοὶ σὺν μοχλὸν ἀείρας,S,S,D,S,D,A,0.089593169
16447,odyssey,2,322,ῥεῖα μνηστῆρες δὲ δόμον κάτα δαῖτα πένοντο,S,S,D,D,D,A,0.089591688
27619,odyssey,24,379,τοῖος ἐών τοι χθιζὸς ἐν ἡμετέροισι δόμοισιν,D,S,D,D,D,A,0.089570684
206,iliad,1,207,ἦλθον ἐγὼ παύσουσα τὸ σὸν μένος αἴ κε πίθηαι,D,S,D,D,D,A,0.089566723
26103,odyssey,21,169,δεινόν τ ἀργαλέον τε —νεμεσσῶμαι δέ τ ἀκούων—,S,D,D,S,D,A,0.0895631
14346,iliad,23,366,ἵστατ ἀειρομένη ὥς τε νέφος ἠὲ θύελλα,D,D,S,D,D,A,0.08956289
8952,iliad,15,15,Ἕκτορα δῖον ἔπαυσε μάχης ἐφόβησε δὲ λαούς,D,D,D,D,D,A,0.089561953
2632,iliad,5,140,ἀλλὰ κατὰ σταθμοὺς δύεται τὰ δ ἐρῆμα φοβεῖται,D,S,D,D,D,A,0.089540412
11732,iliad,18,421,αἳ μὲν ὕπαιθα ἄνακτος ἐποίπνυον αὐτὰρ ὃ ἔρρων,D,D,D,D,D,A,0.089533271
11315,iliad,18,4,τὰ φρονέοντ ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν,D,D,D,D,D,A,0.089531086
7418,iliad,12,310,‘Γλαῦκε τί ἢ δὴ νῶϊ τετιμήμεσθα μάλιστα,D,S,D,S,D,A,0.08953088
18247,odyssey,5,344,κάλλιπ ἀτὰρ χείρεσσι νέων ἐπιμαίεο νόστου,D,S,D,D,D,A,0.08952265
12071,iliad,19,144,οἴσουσ ὄφρα ἴδηαι ὅ τοι μενοεικέα δώσω,S,D,D,D,D,A,0.089513581
2353,iliad,4,405,ἡμεῖς τοι πατέρων μέγ ἀμείνονες εὐχόμεθ εἶναι,S,D,D,D,D,A,0.089510375
24269,odyssey,17,367,οἱ δ ἐλεαίροντες δίδοσαν καὶ ἐθάμβεον αὐτόν,D,S,D,D,D,A,0.089498088
3599,iliad,6,198,Λαοδαμείῃ μὲν παρελέξατο μητίετα Ζεύς,D,S,D,D,D,A,0.089489181
17087,odyssey,4,31,‘οὐ μὲν νήπιος ἦσθα Βοηθοΐδη Ἐτεωνεῦ,S,D,D,D,D,A,0.089465816
12491,iliad,20,140,αὐτίκ ἔπειτα καὶ ἄμμι παρ αὐτόθι νεῖκος ὀρεῖται,D,D,D,D,D,A,0.089452541
21096,odyssey,11,297,θέσφατα πάντ εἰπόντα Διὸς δ ἐτελείετο βουλή,D,S,D,D,D,A,0.0894428
15942,odyssey,1,261,φάρμακον ἀνδροφόνον διζήμενος ὄφρα οἱ εἴη,D,D,S,D,D,A,0.08943403
3751,iliad,6,350,ἀνδρὸς ἔπειτ ὤφελλον ἀμείνονος εἶναι ἄκοιτις,D,S,D,D,D,A,0.089427306
27356,odyssey,24,116,ὀτρυνέων Ὀδυσῆα σὺν ἀντιθέῳ Μενελάῳ,D,D,D,D,D,A,0.089425619
2201,iliad,4,253,Ἰδομενεὺς μὲν ἐνὶ προμάχοις συῒ εἴκελος ἀλκήν,D,D,D,D,D,A,0.089425316
6169,iliad,10,487,ὣς μὲν Θρήϊκας ἄνδρας ἐπῴχετο Τυδέος υἱὸς,S,D,D,D,D,A,0.089413121
2608,iliad,5,116,εἴ ποτέ μοι καὶ πατρὶ φίλα φρονέουσα παρέστης,D,S,D,D,D,A,0.089393188
20316,odyssey,10,90,ἐν στόματι προύχουσιν ἀραιὴ δ εἴσοδός ἐστιν,D,S,D,S,D,A,0.089384641
10300,iliad,16,617,Μηριόνη τάχα κέν σε καὶ ὀρχηστήν περ ἐόντα,D,D,D,S,D,A,0.089380926
5016,iliad,9,43,ἔρχεο πάρ τοι ὁδός νῆες δέ τοι ἄγχι θαλάσσης,D,D,S,D,D,A,0.089363412
21081,odyssey,11,282,γῆμεν ἑὸν διὰ κάλλος ἐπεὶ πόρε μυρία ἕδνα,D,D,D,D,D,A,0.089353564
9062,iliad,15,125,τοῦ δ ἀπὸ μὲν κεφαλῆς κόρυθ εἵλετο καὶ σάκος ὤμων,D,D,D,D,D,A,0.089352241
22152,odyssey,13,260,Ὀρσίλοχον πόδας ὠκύν ὃς ἐν Κρήτῃ εὐρείῃ,D,D,D,S,S,A,0.089350166
3861,iliad,6,460,Ἕκτορος ἥδε γυνὴ ὃς ἀριστεύεσκε μάχεσθαι,D,D,D,S,D,A,0.089327032
11829,iliad,18,518,καλὼ καὶ μεγάλω σὺν τεύχεσιν ὥς τε θεώ περ,S,D,S,D,D,A,0.089320763
20231,odyssey,10,5,τοῦ καὶ δώδεκα παῖδες ἐνὶ μεγάροις γεγάασιν,S,D,D,D,D,A,0.089317667
19123,odyssey,8,49,βήτην ὡς ἐκέλευσ ἐπὶ θῖν ἁλὸς ἀτρυγέτοιο,S,D,D,D,D,A,0.089317476
8759,iliad,14,343,χρύσεον οὐδ ἂν νῶϊ διαδράκοι Ἠέλιός περ,D,S,D,D,D,A,0.089306776
7024,iliad,11,763,πολλὰ μετακλαύσεσθαι ἐπεί κ ἀπὸ λαὸς ὄληται,D,S,D,D,D,A,0.089306453
21247,odyssey,11,448,ἐρχόμενοι πόλεμόνδε πάϊς δέ οἱ ἦν ἐπὶ μαζῷ,D,D,D,D,D,A,0.089306397
14308,iliad,23,328,ἢ δρυὸς ἢ πεύκης τὸ μὲν οὐ καταπύθεται ὄμβρῳ,D,S,D,D,D,A,0.089298776
18217,odyssey,5,314,δεινὸν ἐπεσσύμενον περὶ δὲ σχεδίην ἐλέλιξε,D,D,D,D,D,A,0.08929243
10410,iliad,16,727,Κεβριόνῃ δ ἐκέλευσε δαΐφρονι φαίδιμος Ἕκτωρ,D,D,D,D,D,A,0.089291446
16020,odyssey,1,339,τῶν ἕν γέ σφιν ἄειδε παρήμενος οἱ δὲ σιωπῇ,S,D,D,D,D,A,0.089283962
25704,odyssey,20,164,καὶ τοὺς μέν ῥ εἴασε καθ ἕρκεα καλὰ νέμεσθαι,S,S,D,D,D,A,0.089278513
26309,odyssey,21,375,ἡμετέρου ἐξ οἴκου ἐπεὶ κακὰ μηχανόωνται,D,S,D,D,D,A,0.08927376
26718,odyssey,22,350,καί κεν Τηλέμαχος τάδε γ εἴποι σὸς φίλος υἱός,S,D,D,S,D,A,0.089269897
6428,iliad,11,167,μέσσον κὰπ πεδίον παρ ἐρινεὸν ἐσσεύοντο,S,D,D,D,S,A,0.089262993
24687,odyssey,18,179,χρῶτ ἀπονίπτεσθαι καὶ ἐπιχρίεσθαι ἀλοιφῇ,D,S,D,S,D,A,0.089262003
17234,odyssey,4,178,καί κε θάμ ἐνθάδ ἐόντες ἐμισγόμεθ οὐδέ κεν ἡμέας,D,D,D,D,D,A,0.089261951
9136,iliad,15,199,οἵ ἑθεν ὀτρύνοντος ἀκούσονται καὶ ἀνάγκῃ,D,S,D,S,D,A,0.089260281
20268,odyssey,10,42,οἴκαδε νισσόμεθα κενεὰς σὺν χεῖρας ἔχοντες,D,D,D,S,D,A,0.089255027
20620,odyssey,10,394,φάρμακον οὐλόμενον τό σφιν πόρε πότνια Κίρκη,D,D,S,D,D,A,0.089250464
22526,odyssey,14,194,ἠδὲ μέθυ γλυκερὸν κλισίης ἔντοσθεν ἐοῦσι,D,D,D,S,D,A,0.089240898
3193,iliad,5,701,οὔτε ποτ ἀντεφέροντο μάχῃ ἀλλ αἰὲν ὀπίσσω,D,D,D,S,D,A,0.089237637
13038,iliad,21,184,‘κεῖσ οὕτως χαλεπόν τοι ἐρισθενέος Κρονίωνος,S,D,D,D,D,A,0.089227016
12613,iliad,20,262,ἔσχετο ταρβήσας φάτο γὰρ δολιχόσκιον ἔγχος,D,S,D,D,D,A,0.089216179
8019,iliad,13,440,χάλκεον ὅς οἱ πρόσθεν ἀπὸ χροὸς ἤρκει ὄλεθρον,D,S,D,D,D,A,0.089211479
1839,iliad,3,352,δῖον Ἀλέξανδρον καὶ ἐμῇς ὑπὸ χερσὶ δάμασσον,D,S,D,D,D,A,0.089204481
8256,iliad,13,677,ἔπλετο τοῖος γὰρ γαιήοχος ἐννοσίγαιος,D,S,S,D,D,A,0.089198752
177,iliad,1,178,εἰ μάλα καρτερός ἐσσι θεός που σοὶ τό γ ἔδωκεν,D,D,D,S,D,A,0.089190897
22435,odyssey,14,103,ἐνθάδε δ αἰπόλια πλατέ αἰγῶν ἕνδεκα πάντα,D,D,D,S,D,A,0.089186957
16114,odyssey,1,433,εὐνῇ δ οὔ ποτ ἔμικτο χόλον δ ἀλέεινε γυναικός,S,D,D,D,D,A,0.089182038
11273,iliad,17,723,ὕψι μάλα μεγάλως ἐπὶ δ ἴαχε λαὸς ὄπισθε,D,D,D,D,D,A,0.089180207
24471,odyssey,17,569,τῷ νῦν Πηνελόπειαν ἐνὶ μεγάροισιν ἄνωχθι,S,D,D,D,D,A,0.089179778
18253,odyssey,5,350,πολλὸν ἀπ ἠπείρου αὐτὸς δ ἀπονόσφι τραπέσθαι,D,S,S,D,D,A,0.089161149
22571,odyssey,14,239,ἦεν ἀνήνασθαι χαλεπὴ δ ἔχε δήμου φῆμις,D,S,D,D,S,A,0.089148991
21535,odyssey,12,96,δελφῖνάς τε κύνας τε καὶ εἴ ποθι μεῖζον ἕλῃσι,S,D,D,D,D,A,0.089144222
5973,iliad,10,291,ὣς νῦν μοι ἐθέλουσα παρίσταο καί με φύλασσε,S,D,D,D,D,A,0.089135557
8915,iliad,14,499,πέφραδέ τε Τρώεσσι καὶ εὐχόμενος ἔπος ηὔδα,D,S,D,D,D,A,0.089112432
15109,iliad,24,232,χρυσοῦ δὲ στήσας ἔφερεν δέκα πάντα τάλαντα,S,S,D,D,D,A,0.089110787
12322,iliad,19,395,κολλητὸν ποτὶ δίφρον ὃ δὲ μάστιγα φαεινὴν,S,D,D,S,D,A,0.089081251
5333,iliad,9,360,ἦρι μάλ Ἑλλήσποντον ἐπ ἰχθυόεντα πλεούσας,D,S,D,D,S,A,0.089080983
21630,odyssey,12,191,ἴδμεν δ ὅσσα γένηται ἐπὶ χθονὶ πουλυβοτείρῃ,S,D,D,D,D,A,0.089068651
20698,odyssey,10,472,εἴ τοι θέσφατόν ἐστι σαωθῆναι καὶ ἱκέσθαι,S,D,D,S,D,A,0.089061363
9563,iliad,15,626,ἄχνῃ ὑπεκρύφθη ἀνέμοιο δὲ δεινὸς ἀήτη,D,S,D,D,D,A,0.089046056
27019,odyssey,23,150,εἴρυσθαι μέγα δῶμα διαμπερές ἧος ἵκοιτο,S,D,D,D,D,A,0.089028356
5931,iliad,10,249,‘Τυδεΐδη μήτ ἄρ με μάλ αἴνεε μήτέ τι νείκει,D,S,D,D,D,A,0.089023389
22970,odyssey,15,105,ἔνθ ἔσαν οἱ πέπλοι παμποίκιλοι οὓς κάμεν αὐτή,D,S,S,D,D,A,0.089013495
9555,iliad,15,618,ἴσχον γὰρ πυργηδὸν ἀρηρότες ἠΰτε πέτρη,S,S,D,D,D,A,0.089005124
4947,iliad,8,535,αὔριον ἣν ἀρετὴν διαείσεται εἴ κ ἐμὸν ἔγχος,D,D,D,D,D,A,0.089003857
22801,odyssey,14,469,ὡς ὅθ ὑπὸ Τροίην λόχον ἤγομεν ἀρτύναντες,D,S,D,D,S,A,0.08898105
22428,odyssey,14,96,ἦ γάρ οἱ ζωή γ ἦν ἄσπετος οὔ τινι τόσση,S,S,S,D,D,A,0.088978332
755,iliad,2,145,πόντου Ἰκαρίοιο τὰ μέν τ Εὖρός τε Νότος τε,S,D,D,S,D,A,0.088972935
4070,iliad,7,140,οὕνεκ ἄρ οὐ τόξοισι μαχέσκετο δουρί τε μακρῷ,D,S,D,D,D,A,0.08896126
12662,iliad,20,311,Αἰνείαν ἤ κέν μιν ἐρύσσεαι ἦ κεν ἐάσῃς,S,S,D,D,D,A,0.088958846
14586,iliad,23,606,οὐ γάρ κέν με τάχ ἄλλος ἀνὴρ παρέπεισεν Ἀχαιῶν,S,D,D,D,D,A,0.088929875
27471,odyssey,24,231,αἰγείην κυνέην κεφαλῇ ἔχε πένθος ἀέξων,S,D,D,D,D,A,0.088928323
24288,odyssey,17,386,οὗτοι γὰρ κλητοί γε βροτῶν ἐπ ἀπείρονα γαῖαν,S,S,D,D,D,A,0.088907157
2969,iliad,5,477,ἡμεῖς δὲ μαχόμεσθ οἵ πέρ τ ἐπίκουροι ἔνειμεν,S,D,S,D,D,A,0.088903859
25192,odyssey,19,256,πτύξασ ἐκ θαλάμου περόνην τ ἐπέθηκα φαεινὴν,S,D,D,D,D,A,0.088897122
20995,odyssey,11,196,σὸν νόστον ποθέων χαλεπὸν δ ἐπὶ γῆρας ἱκάνει,S,D,D,D,D,A,0.088888288
13102,iliad,21,248,δείσας οὐδέ τ ἔληγε θεὸς μέγας ὦρτο δ ἐπ αὐτῷ,S,D,D,D,D,A,0.088878804
11712,iliad,18,401,πόρπας τε γναμπτάς θ ἕλικας κάλυκάς τε καὶ ὅρμους,S,S,D,D,D,A,0.088874473
22350,odyssey,14,18,ἀντίθεοι μνηστῆρες ἐπεὶ προΐαλλε συβώτης,D,S,D,D,D,A,0.088872756
25070,odyssey,19,134,τῷ οὔτε ξείνων ἐμπάξομαι οὔθ ἱκετάων,S,S,S,D,D,A,0.088848866
14115,iliad,23,135,θριξὶ δὲ πάντα νέκυν καταείνυσαν ἃς ἐπέβαλλον,D,D,D,D,D,A,0.088841133
12506,iliad,20,155,ὄκνεον ἀμφότεροι Ζεὺς δ ἥμενος ὕψι κέλευε,D,D,S,D,D,A,0.088819661
20514,odyssey,10,288,ἔρχευ ὅ κέν τοι κρατὸς ἀλάλκῃσιν κακὸν ἦμαρ,D,S,D,S,D,A,0.088793178
8959,iliad,15,22,λῦσαι δ οὐκ ἐδύναντο παρασταδόν ὃν δὲ λάβοιμι,S,D,D,D,D,A,0.088788843
16995,odyssey,3,436,ἱρῶν ἀντιόωσα γέρων δ ἱππηλάτα Νέστωρ,S,D,D,S,D,A,0.088774109
7452,iliad,12,344,ἀμφοτέρω μὲν μᾶλλον ὃ γάρ κ ὄχ ἄριστον ἁπάντων,D,S,D,D,D,A,0.08877125
7465,iliad,12,357,ἀμφοτέρω μὲν μᾶλλον ὃ γάρ κ ὄχ ἄριστον ἁπάντων,D,S,D,D,D,A,0.08877125
10532,iliad,16,849,ἀλλά με μοῖρ ὀλοὴ καὶ Λητοῦς ἔκτανεν υἱός,D,D,S,S,D,A,0.088760391
5841,iliad,10,159,ἔγρεο Τυδέος υἱέ τί πάννυχον ὕπνον ἀωτεῖς,D,D,D,D,D,A,0.088758509
11673,iliad,18,362,‘καὶ μὲν δή πού τις μέλλει βροτὸς ἀνδρὶ τελέσσαι,S,S,S,D,D,A,0.088756222
15980,odyssey,1,299,πάντας ἐπ ἀνθρώπους ἐπεὶ ἔκτανε πατροφονῆα,D,S,D,D,D,A,0.088750967
16377,odyssey,2,252,ἀλλ ἄγε λαοὶ μὲν σκίδνασθ ἐπὶ ἔργα ἕκαστος,D,S,S,D,D,A,0.088677348
12507,iliad,20,156,τῶν δ ἅπαν ἐπλήσθη πεδίον καὶ λάμπετο χαλκῷ,D,S,D,S,D,A,0.08867447
26987,odyssey,23,118,ᾧ μὴ πολλοὶ ἔωσιν ἀοσσητῆρες ὀπίσσω,S,D,D,S,D,A,0.08867193
16164,odyssey,2,39,πρῶτον ἔπειτα γέροντα καθαπτόμενος προσέειπεν,D,D,D,D,D,A,0.088655127
22856,odyssey,14,524,ἄνδρες κοιμήσαντο νεηνίαι οὐδὲ συβώτῃ,S,S,D,D,D,A,0.088647145
19617,odyssey,8,543,ξεινοδόκοι καὶ ξεῖνος ἐπεὶ πολὺ κάλλιον οὕτως,D,S,D,D,D,A,0.088634177
23809,odyssey,16,387,αὐτόν τε ζώειν καὶ ἔχειν πατρώϊα πάντα,S,S,D,S,D,A,0.088630338
22617,odyssey,14,285,ἔνθα μὲν ἑπτάετες μένον αὐτόθι πολλὰ δ ἄγειρα,D,D,D,D,D,A,0.08860705
8887,iliad,14,471,ἄξιος οὐ μέν μοι κακὸς εἴδεται οὐδὲ κακῶν ἔξ,D,S,D,D,D,A,0.088596093
1407,iliad,2,797,ὥς ποτ ἐπ εἰρήνης πόλεμος δ ἀλίαστος ὄρωρεν,D,S,D,D,D,A,0.088582002
16520,odyssey,2,395,ἔνθα μνηστήρεσσιν ἐπὶ γλυκὺν ὕπνον ἔχευε,S,S,D,D,D,A,0.088580288
14747,iliad,23,767,νίκης ἱεμένῳ μάλα δὲ σπεύδοντι κέλευον,S,D,D,S,D,A,0.088574463
19972,odyssey,9,312,δειπνήσας δ ἄντρου ἐξήλασε πίονα μῆλα,S,S,S,D,D,A,0.088574355
14280,iliad,23,300,τὴν ὅ γ ὑπὸ ζυγὸν ἦγε μέγα δρόμου ἰσχανόωσαν,D,D,D,D,D,A,0.088553636
1113,iliad,2,503,οἵ τε Κορώνειαν καὶ ποιήενθ Ἁλίαρτον,D,S,S,S,D,A,0.088551926
4414,iliad,8,2,Ζεὺς δὲ θεῶν ἀγορὴν ποιήσατο τερπικέραυνος,D,D,S,D,D,A,0.088544107
3859,iliad,6,458,πόλλ ἀεκαζομένη κρατερὴ δ ἐπικείσετ ἀνάγκη,D,D,D,D,D,A,0.088542521
635,iliad,2,25,ᾧ λαοί τ ἐπιτετράφαται καὶ τόσσα μέμηλε,S,D,D,S,D,A,0.088535659
672,iliad,2,62,ᾧ λαοί τ ἐπιτετράφαται καὶ τόσσα μέμηλε,S,D,D,S,D,A,0.088535659
13723,iliad,22,258,ἀλλ ἐπεὶ ἄρ κέ σε συλήσω κλυτὰ τεύχε Ἀχιλλεῦ,D,D,S,D,D,A,0.088533127
13707,iliad,22,242,ἀλλ ἐμὸς ἔνδοθι θυμὸς ἐτείρετο πένθεϊ λυγρῷ,D,D,D,D,D,A,0.08851499
11536,iliad,18,225,ἡνίοχοι δ ἔκπληγεν ἐπεὶ ἴδον ἀκάματον πῦρ,D,S,D,D,D,A,0.08851446
5963,iliad,10,281,δὸς δὲ πάλιν ἐπὶ νῆας ἐϋκλεῖας ἀφικέσθαι,D,D,D,S,D,A,0.088511143
20683,odyssey,10,457,ἠμὲν ὅσ ἐν πόντῳ πάθετ ἄλγεα ἰχθυόεντι,D,S,D,D,D,A,0.08851014
11338,iliad,18,27,κεῖτο φίλῃσι δὲ χερσὶ κόμην ᾔσχυνε δαΐζων,D,D,D,S,D,A,0.088504739
26617,odyssey,22,249,καὶ δή οἱ Μέντωρ μὲν ἔβη κενὰ εὔγματα εἰπών,S,S,D,D,D,A,0.08850428
16644,odyssey,3,85,σὺν σοὶ μαρνάμενον Τρώων πόλιν ἐξαλαπάξαι,S,D,S,D,D,A,0.088499344
2830,iliad,5,338,ἀμβροσίου διὰ πέπλου ὅν οἱ Χάριτες κάμον αὐταί,D,D,D,D,D,A,0.088486056
2654,iliad,5,162,πόρτιος ἠὲ βοὸς ξύλοχον κάτα βοσκομενάων,D,D,D,D,D,A,0.088482154
24853,odyssey,18,345,ὥρμαινε φρεσὶν ᾗσιν ἅ ῥ οὐκ ἀτέλεστα γένοντο,S,D,D,D,D,A,0.088445117
572,iliad,1,573,ἦ δὴ λοίγια ἔργα τάδ ἔσσεται οὐδ ἔτ ἀνεκτά,S,D,D,D,D,A,0.088443018
27229,odyssey,23,360,σοὶ δέ γύναι τάδ ἐπιτέλλω πινυτῇ περ ἐούσῃ,D,D,S,D,D,A,0.088438383
22534,odyssey,14,202,γνήσιοι ἐξ ἀλόχου ἐμὲ δ ὠνητὴ τέκε μήτηρ,D,D,D,S,D,A,0.088435319
25255,odyssey,19,319,ὥς κ εὖ θαλπιόων χρυσόθρονον Ἠῶ ἵκηται,S,D,S,D,D,A,0.088425861
5431,iliad,9,458,ἔνθ ἐμοὶ οὐκέτι πάμπαν ἐρητύετ ἐν φρεσὶ θυμὸς,D,D,D,D,D,A,0.088424395
11345,iliad,18,34,δείδιε γὰρ μὴ λαιμὸν ἀπαμήσειε σιδήρῳ,D,S,D,S,D,A,0.088398237
19788,odyssey,9,128,ἄστε ἐπ ἀνθρώπων ἱκνεύμεναι οἷά τε πολλὰ,D,S,S,D,D,A,0.088394689
1586,iliad,3,99,Ἀργείους καὶ Τρῶας ἐπεὶ κακὰ πολλὰ πέπασθε,S,S,D,D,D,A,0.088394324
12009,iliad,19,82,ἢ εἴποι βλάβεται δὲ λιγύς περ ἐὼν ἀγορητής,S,D,D,D,D,A,0.08839053
4040,iliad,7,110,ταύτης ἀφροσύνης ἀνὰ δὲ σχέο κηδόμενός περ,S,D,D,D,D,A,0.088379715
26214,odyssey,21,280,ἠῶθεν δὲ θεὸς δώσει κράτος ᾧ κ ἐθέλῃσιν,S,D,S,D,D,A,0.088376425
23317,odyssey,15,452,τόν κεν ἄγοιμ ἐπὶ νηός ὁ δ ὑμῖν μυρίον ὦνον,D,D,D,S,D,A,0.08837564
14412,iliad,23,432,ὅν τ αἰζηὸς ἀφῆκεν ἀνὴρ πειρώμενος ἥβης,S,D,D,S,D,A,0.088370626
12419,iliad,20,68,ἵστατ Ἀπόλλων Φοῖβος ἔχων ἰὰ πτερόεντα,D,S,D,S,D,A,0.088365788
18497,odyssey,6,101,τῇσι δὲ Ναυσικάα λευκώλενος ἤρχετο μολπῆς,D,D,S,D,D,A,0.088361359
6271,iliad,11,10,ἔνθα στᾶσ ἤϋσε θεὰ μέγα τε δεινόν τε,S,S,D,D,S,A,0.088346053
6372,iliad,11,111,γιγνώσκων καὶ γάρ σφε πάρος παρὰ νηυσὶ θοῇσιν,S,S,D,D,D,A,0.088334518
7606,iliad,13,27,βῆ δ ἐλάαν ἐπὶ κύματ ἄταλλε δὲ κήτε ὑπ αὐτοῦ,D,D,D,D,D,A,0.088334408
2077,iliad,4,129,ἥ τοι πρόσθε στᾶσα βέλος ἐχεπευκὲς ἄμυνεν,S,S,D,D,D,A,0.08833147
26524,odyssey,22,156,κάλλιπον ἀγκλίνας τῶν δὲ σκοπὸς ἦεν ἀμείνων,D,S,S,D,D,A,0.088318492
6539,iliad,11,278,φύλοπιν ἀργαλέην ἐπεὶ οὐκ ἐμὲ μητίετα Ζεὺς,D,D,D,D,D,A,0.08831628
14108,iliad,23,128,ἥατ ἄρ αὖθι μένοντες ἀολλέες αὐτὰρ Ἀχιλλεὺς,D,D,D,D,D,A,0.08830433
22498,odyssey,14,166,‘ὦ γέρον οὔτ ἄρ ἐγὼν εὐαγγέλιον τόδε τίσω,D,D,S,D,D,A,0.088303778
6754,iliad,11,493,χειμάρρους κατ ὄρεσφιν ὀπαζόμενος Διὸς ὄμβρῳ,S,D,D,D,D,A,0.088285619
